model,year,price,mileage,tax,mpg,engineSize,transmission_Automatic,transmission_Manual,transmission_Other,transmission_Semi-Auto,fuelType_Diesel,fuelType_Electric,fuelType_Hybrid,fuelType_Other,fuelType_Petrol,Make_BMW,Make_Ford,Make_Hyundai,Make_audi,Make_skoda,Make_toyota,Make_vw
86,2014.0,14998.0,33842.0,200.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11,2019.0,27990.0,26.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,11995.0,17454.0,0.0,67.3,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2018.0,15995.0,17547.0,150.0,56.5,1.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2020.0,35995.0,314.0,150.0,34.9,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8,2016.0,13585.0,25010.0,30.0,58.9,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13,2019.0,31985.0,3278.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13,2019.0,30985.0,4445.0,145.0,47.9,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2020.0,34798.0,6998.0,145.0,38.2,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,2020.0,40780.0,6746.0,145.0,45.6,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
88,2015.0,34995.0,21245.0,205.0,47.9,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11,2017.0,18995.0,27394.0,30.0,64.2,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,12995.0,29283.0,0.0,67.3,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2016.0,14495.0,20905.0,30.0,56.5,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117,2017.0,24995.0,11621.0,150.0,42.8,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10,2019.0,20985.0,3409.0,145.0,43.5,1.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,2020.0,31985.0,7456.0,145.0,40.9,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13,2019.0,29490.0,20.0,145.0,55.4,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11,2019.0,20495.0,4781.0,150.0,40.9,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
117,2019.0,24995.0,12320.0,150.0,40.9,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
85,2018.0,23995.0,16534.0,150.0,49.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,2017.0,22995.0,20075.0,150.0,42.2,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
93,2013.0,26995.0,28359.0,565.0,26.4,4.2,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8,2014.0,11995.0,24764.0,0.0,74.3,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2014.0,11995.0,26141.0,125.0,53.3,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12,2020.0,37507.0,7639.0,145.0,39.8,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
87,2018.0,30995.0,15706.0,145.0,40.4,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
88,2016.0,31995.0,48248.0,205.0,47.9,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,30995.0,4549.0,150.0,34.5,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8,2019.0,18995.0,7564.0,145.0,51.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
15,2018.0,41995.0,11276.0,145.0,48.7,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2016.0,16995.0,16555.0,20.0,60.1,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,2017.0,19995.0,18380.0,145.0,49.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2016.0,30995.0,37129.0,235.0,42.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
85,2017.0,19995.0,18355.0,145.0,68.9,1.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2017.0,26995.0,28604.0,145.0,40.9,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,2015.0,18990.0,43417.0,160.0,50.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15,2018.0,35995.0,12195.0,145.0,50.4,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2019.0,23995.0,5356.0,145.0,44.1,1.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,2020.0,31265.0,7963.0,145.0,41.5,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,2020.0,36312.0,7423.0,145.0,51.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2017.0,13995.0,12148.0,145.0,67.3,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2016.0,31995.0,44525.0,235.0,42.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2015.0,17995.0,38244.0,145.0,49.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85,2019.0,23995.0,6484.0,145.0,49.6,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,2017.0,24995.0,9078.0,145.0,40.4,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8,2017.0,12995.0,22427.0,145.0,67.3,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11,2015.0,14995.0,41755.0,150.0,53.3,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,11498.0,24952.0,30.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12,2014.0,11998.0,49640.0,30.0,64.2,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,2017.0,19998.0,21576.0,145.0,49.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2017.0,27995.0,20870.0,145.0,55.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2016.0,19995.0,22353.0,160.0,49.6,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13,2019.0,29995.0,8598.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,19990.0,5199.0,145.0,52.3,1.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2018.0,14995.0,15092.0,145.0,57.7,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117,2016.0,24995.0,28475.0,200.0,40.9,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10,2013.0,11490.0,35804.0,30.0,54.3,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
88,2019.0,46990.0,3264.0,145.0,33.6,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11,2019.0,27990.0,6541.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2019.0,36990.0,4511.0,145.0,38.2,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11,2013.0,12990.0,42185.0,145.0,55.4,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
87,2019.0,31998.0,30.0,145.0,33.2,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
87,2019.0,36995.0,4638.0,145.0,38.2,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
95,2017.0,57995.0,34926.0,325.0,29.4,4.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
85,2018.0,22890.0,4642.0,145.0,46.3,1.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2017.0,19995.0,21972.0,145.0,49.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117,2018.0,39995.0,17648.0,145.0,34.5,2.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
15,2019.0,39995.0,10090.0,145.0,37.7,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
86,2015.0,19995.0,20825.0,145.0,47.9,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8,2015.0,12995.0,20042.0,30.0,57.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85,2019.0,22663.0,3657.0,145.0,49.6,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
85,2019.0,24368.0,4502.0,145.0,47.9,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2017.0,19495.0,31214.0,30.0,67.3,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
85,2018.0,19990.0,16414.0,145.0,50.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2018.0,28995.0,17166.0,145.0,43.5,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
87,2017.0,25995.0,29330.0,145.0,56.5,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,19990.0,6018.0,145.0,52.3,1.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,18495.0,11330.0,145.0,42.8,1.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2016.0,33995.0,23478.0,235.0,42.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2019.0,30709.0,4327.0,145.0,39.8,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
15,2017.0,28995.0,15072.0,200.0,47.1,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2017.0,16490.0,50286.0,145.0,61.4,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,2017.0,23995.0,25667.0,145.0,40.4,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
88,2017.0,35995.0,33165.0,200.0,47.9,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
85,2017.0,19995.0,27078.0,125.0,50.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,2016.0,21995.0,28526.0,160.0,50.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2018.0,18990.0,6321.0,145.0,50.4,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2019.0,23995.0,2085.0,145.0,51.4,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
87,2019.0,37995.0,2712.0,145.0,38.2,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13,2019.0,33410.0,3968.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2019.0,27990.0,7215.0,145.0,46.3,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13,2019.0,29990.0,5397.0,145.0,50.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,23377.0,4963.0,145.0,42.8,1.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2017.0,25995.0,13688.0,200.0,40.4,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11,2018.0,23995.0,13907.0,145.0,49.6,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,2019.0,26490.0,4836.0,145.0,48.7,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2019.0,34259.0,4587.0,145.0,37.2,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12,2019.0,35131.0,5721.0,145.0,37.2,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
88,2019.0,50414.0,4236.0,145.0,33.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2016.0,16995.0,41497.0,125.0,57.6,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,14995.0,13961.0,30.0,58.9,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85,2019.0,24995.0,2756.0,145.0,42.2,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2017.0,14495.0,23655.0,30.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2018.0,19995.0,17789.0,145.0,54.3,1.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13,2019.0,53939.0,6238.0,145.0,37.7,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2019.0,30719.0,4520.0,145.0,39.8,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,2019.0,30197.0,5210.0,145.0,39.8,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,2019.0,27022.0,3256.0,145.0,40.4,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,2019.0,37560.0,5201.0,145.0,44.1,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
88,2019.0,49990.0,28.0,145.0,33.6,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2017.0,14995.0,27000.0,145.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2016.0,24490.0,51562.0,235.0,42.8,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2016.0,13995.0,40030.0,0.0,83.1,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
85,2017.0,17995.0,18842.0,145.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
12,2019.0,30728.0,5712.0,145.0,51.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2015.0,18995.0,38540.0,125.0,58.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2017.0,13995.0,25552.0,30.0,56.5,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2016.0,34995.0,22809.0,235.0,42.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2017.0,19995.0,16103.0,145.0,65.7,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,13495.0,23745.0,30.0,57.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117,2016.0,16995.0,29593.0,30.0,62.8,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2014.0,13995.0,15300.0,125.0,53.3,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
85,2019.0,25995.0,1592.0,145.0,39.2,1.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2016.0,10995.0,45644.0,0.0,80.7,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
89,2019.0,48995.0,4488.0,145.0,33.6,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2016.0,33995.0,29156.0,235.0,42.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2015.0,12298.0,15837.0,30.0,58.9,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,2016.0,15998.0,15264.0,30.0,61.4,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
85,2017.0,21995.0,10962.0,145.0,50.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2017.0,15995.0,8128.0,30.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,2015.0,13995.0,35446.0,145.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,2016.0,18499.0,30366.0,160.0,50.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2017.0,27498.0,32090.0,145.0,40.4,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
86,2015.0,15998.0,19300.0,145.0,47.9,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,2016.0,13998.0,37478.0,0.0,74.3,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,24998.0,6266.0,145.0,38.2,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10,2018.0,18995.0,13147.0,145.0,67.3,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
85,2018.0,17495.0,23813.0,145.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85,2017.0,21995.0,17633.0,145.0,52.3,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
13,2015.0,16995.0,55220.0,30.0,64.2,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2014.0,19995.0,50500.0,235.0,44.1,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,15495.0,31147.0,30.0,56.5,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85,2019.0,25998.0,79.0,150.0,46.3,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2015.0,18995.0,37056.0,160.0,53.3,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2017.0,21995.0,14821.0,145.0,64.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,15495.0,15307.0,30.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11,2016.0,19995.0,23626.0,160.0,45.6,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10,2019.0,31795.0,3036.0,145.0,34.5,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10,2018.0,21495.0,8545.0,145.0,53.3,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,2016.0,14998.0,1893.0,20.0,60.1,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
11,2017.0,16998.0,6896.0,145.0,52.3,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117,2016.0,15498.0,34084.0,30.0,62.8,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,2015.0,10385.0,68428.0,0.0,83.1,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2016.0,11500.0,56235.0,0.0,74.3,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15,2017.0,24500.0,37492.0,205.0,47.1,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2018.0,38900.0,20300.0,145.0,34.0,3.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
85,2016.0,19995.0,23426.0,125.0,50.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2015.0,14995.0,46465.0,30.0,54.3,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
8,2019.0,23995.0,3232.0,145.0,50.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2017.0,13995.0,15981.0,145.0,57.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14,2018.0,38995.0,6850.0,145.0,38.2,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,18995.0,10522.0,145.0,43.5,1.5,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
87,2018.0,34995.0,8250.0,145.0,38.2,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
85,2019.0,23995.0,5859.0,145.0,47.9,1.6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13,2019.0,34995.0,5565.0,145.0,47.9,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2017.0,16498.0,13122.0,145.0,52.3,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85,2019.0,26495.0,2940.0,145.0,39.2,1.5,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2016.0,21995.0,26500.0,200.0,47.1,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2018.0,30995.0,24408.0,145.0,40.4,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
93,2020.0,69995.0,2200.0,145.0,28.8,2.9,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
11,2016.0,21995.0,47600.0,145.0,56.5,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2017.0,22945.0,47446.0,145.0,62.8,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
11,2016.0,13995.0,41279.0,0.0,74.3,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
88,2018.0,60995.0,3893.0,145.0,39.2,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15,2017.0,38995.0,3338.0,145.0,50.4,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
87,2018.0,42995.0,4286.0,145.0,34.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2018.0,28995.0,22913.0,145.0,56.5,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2019.0,43495.0,5000.0,145.0,40.9,3.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12,2019.0,34995.0,6500.0,145.0,46.3,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
10,2019.0,22995.0,10434.0,145.0,42.2,1.5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2016.0,11990.0,61332.0,20.0,68.9,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,11498.0,22669.0,30.0,57.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13,2016.0,22500.0,26784.0,150.0,54.3,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2019.0,35995.0,7256.0,145.0,38.2,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2016.0,24495.0,40688.0,160.0,42.8,2.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
86,2019.0,38995.0,5454.0,145.0,30.7,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,2019.0,36995.0,9256.0,145.0,45.6,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2019.0,29995.0,13690.0,145.0,47.9,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,2016.0,20495.0,25125.0,160.0,50.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
87,2019.0,34995.0,6400.0,145.0,38.2,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2016.0,11995.0,38502.0,30.0,57.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2016.0,12995.0,36276.0,30.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
88,2017.0,49995.0,23437.0,300.0,39.2,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
87,2017.0,25995.0,20364.0,145.0,56.5,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
85,2019.0,28995.0,1296.0,150.0,34.5,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
12,2016.0,16995.0,26307.0,125.0,60.1,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
88,2016.0,33995.0,34685.0,200.0,47.9,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
12,2016.0,18995.0,34728.0,125.0,57.6,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
8,2017.0,14995.0,24427.0,145.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2017.0,12995.0,16763.0,145.0,55.4,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
85,2017.0,15995.0,38484.0,145.0,55.4,1.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
88,2017.0,52995.0,16837.0,145.0,39.2,4.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
85,2017.0,19995.0,33523.0,145.0,58.9,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2016.0,15998.0,21944.0,125.0,49.6,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
117,2015.0,16498.0,19383.0,165.0,46.3,2.0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
13,2019.0,25998.0,19118.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2019.0,38995.0,4436.0,150.0,32.1,2.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
86,2016.0,16995.0,52496.0,160.0,50.4,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2018.0,15590.0,19686.0,145.0,68.9,1.6,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,2016.0,18000.0,11966.0,145.0,47.9,1.4,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
10,2016.0,14500.0,34728.0,30.0,57.6,1.4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
10,2018.0,16995.0,30547.0,145.0,70.6,1.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
10,2015.0,13795.0,72406.0,20.0,68.9,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13,2017.0,19995.0,52822.0,145.0,64.2,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13,2015.0,18990.0,70228.0,145.0,54.3,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2014.0,12595.0,52006.0,145.0,54.3,2.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
13,2018.0,37995.0,30.0,145.0,39.2,3.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
87,2019.0,35995.0,7093.0,145.0,38.2,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
11,2019.0,28995.0,4708.0,145.0,49.6,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
86,2019.0,38995.0,4304.0,145.0,37.7,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
86,2018.0,27995.0,11403.0,145.0,38.2,1.5,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
8,2019.0,23995.0,1952.0,145.0,44.1,1.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
13,2019.0,41995.0,8060.0,145.0,37.7,3.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
13,2018.0,31700.0,7415.0,145.0,47.9,2.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
15,2018.0,42000.0,9756.0,145.0,37.7,3.0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
87,2018.0,31000.0,6002.0,145.0,38.2,2.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
